movie_id,user_id,rating,date
642,1161,4,2004-04-08
3454,939,4,2005-07-07
3065,1140,4,2004-11-16
257,1682,4,2004-10-27
2040,764,3,2004-09-09
1008,1920,3,2004-07-23
2671,32,5,2005-05-26
2050,1558,2,2002-07-03
3208,599,3,2004-01-15
899,654,5,2004-12-26
1473,122,5,2004-12-22
1249,632,4,2005-05-28
3256,1838,4,2004-02-25
583,136,4,2004-07-29
2460,273,3,2003-07-07
2736,1201,5,2004-12-05
1504,162,5,2005-10-17
1727,1168,4,2002-01-17
2865,803,4,2004-08-28
612,1673,5,2005-07-02
3354,1689,3,2005-02-19
642,1147,4,2005-08-22
962,979,5,2004-07-05
2287,1781,5,2005-11-18
2464,228,1,2004-02-06
2329,1998,4,2005-11-27
2885,1409,4,2005-03-14
2337,1329,4,2005-02-13
3114,484,4,2005-09-26
1339,159,3,2004-10-22
1187,1492,5,2005-05-27
256,1960,4,2003-10-15
1346,1900,3,2005-07-25
1948,944,4,2004-07-01
1269,109,5,2005-06-14
2588,1888,5,2004-11-16
1161,550,4,2004-11-30
2680,12,3,2003-08-19
2716,1072,5,2005-08-22
2893,229,4,2004-12-13
1381,1273,3,2003-08-07
1869,1154,5,2005-06-05
3302,700,4,2005-09-22
3543,262,5,2004-12-29
3114,1070,5,2004-11-25
1269,1895,5,2005-06-22
898,1339,4,2000-04-26
2327,1946,5,2005-04-23
2874,914,4,2005-07-18
3106,657,3,2005-01-30
2720,663,3,2005-01-19
488,1867,3,2004-01-16
1546,604,3,2004-12-25
2554,262,5,2005-03-22
825,1440,4,2005-08-26
2102,597,3,2002-11-18
422,1358,3,2000-11-30
916,1200,3,2005-12-13
241,632,4,2005-05-10
2646,485,1,2005-02-08
3135,246,3,2004-09-04
1712,331,3,2004-03-04
701,1108,4,2004-06-02
3117,1166,4,2005-09-02
151,649,4,2004-09-15
2273,1440,4,2004-10-13
2602,525,4,2005-04-10
1118,812,4,2004-01-19
1720,1168,2,2002-05-02
1585,1673,1,2005-05-18
3479,80,4,2004-11-12
3058,674,3,2004-06-13
884,1443,3,2005-12-10
1565,539,1,2004-11-14
1635,273,3,2004-07-10
430,500,3,2004-03-23
2287,255,4,2003-10-07
1931,1510,5,2004-10-13
1158,1161,3,2004-04-26
467,803,1,2004-11-05
2602,937,4,2005-05-04
1546,1067,5,2004-09-27
1343,605,4,2005-04-25
3263,1910,5,2005-09-30
3290,1077,3,2005-09-15
2040,1344,3,2004-04-26
256,1955,3,2005-07-17
1778,817,2,2005-08-26
229,1520,4,2005-06-15
1672,1583,4,2003-10-17
1685,1518,4,2005-04-21
1387,1934,3,2004-09-24
2810,1153,3,2005-05-26
1652,1410,4,2005-06-02
1371,1167,3,2005-07-27
313,1988,5,2005-05-06
1963,1047,3,2005-07-22
1440,1798,4,2005-02-03
3076,1452,3,2004-05-18
3272,417,1,2001-07-07
2102,1693,3,2004-08-21
2505,1984,4,2005-02-14
2283,994,3,2005-08-19
1227,1438,4,2004-02-24
916,1000,3,2004-01-29
2061,1191,3,2005-09-26
2814,1072,5,2005-08-22
986,816,4,2005-09-17
2137,566,4,2004-09-28
2885,291,4,2004-08-17
983,679,3,2004-06-23
3159,283,4,2004-10-16
2638,1047,3,2005-06-18
1683,1620,3,2005-03-25
384,485,3,2005-01-29
1019,1573,3,2005-10-03
384,1217,4,2005-11-21
1893,1033,4,2004-03-25
2889,589,3,2005-10-06
825,1838,4,2001-01-04
1214,1252,5,2005-07-04
195,1894,4,2004-12-15
53,110,4,2005-05-04
2306,1960,5,2005-03-22
1161,1514,3,2005-09-12
3219,1809,3,2003-08-22
1308,1084,3,2005-11-28
241,983,3,2004-10-20
3299,822,5,2004-12-10
866,1743,4,2005-02-20
2750,1426,5,2005-11-28
945,8,4,2004-07-05
2164,1374,4,2005-04-30
2720,1133,3,2005-03-02
2266,1901,3,2003-08-23
2861,1222,5,2002-10-23
858,182,4,2005-08-16
3413,1,5,2005-05-23
3288,1820,3,2002-06-28
316,810,2,2004-06-08
2956,671,4,2005-02-15
1161,1200,5,2005-12-18
1308,663,5,2005-08-14
2753,8,4,2003-12-29
318,1791,4,2005-10-18
1034,1982,3,2004-10-19
3124,670,3,2005-11-03
152,736,3,2003-07-27
1868,663,5,2005-08-14
3208,1531,5,2004-07-04
62,188,2,2005-11-10
152,1354,4,2004-10-29
642,619,4,2005-02-17
945,1178,4,2004-11-05
3465,233,4,2005-07-08
3413,650,3,2004-06-01
2631,1178,4,2004-10-13
1342,1084,4,2005-11-08
2311,1705,2,2004-03-18
172,768,5,2005-02-17
3208,1396,3,2003-08-07
2435,566,3,2005-08-05
1087,566,1,2005-07-25
962,1898,4,2004-12-31
1463,994,3,2005-08-19
2345,1345,3,2005-11-15
3031,1407,2,2005-05-05
1008,867,2,2005-06-28
2602,1293,2,2005-08-02
3072,1083,4,2004-10-12
2631,1458,5,2005-07-22
2169,1170,5,2005-10-23
225,1339,4,2000-04-26
615,510,4,2003-08-02
2495,1303,5,2005-02-17
1339,1999,4,2005-12-04
281,670,4,2004-07-23
985,1705,2,2004-03-09
2814,1863,3,2004-10-20
1519,1960,4,2004-10-21
3550,1822,3,2002-02-24
1694,145,4,2005-05-25
2818,1694,4,2005-04-11
3492,1427,1,2003-01-24
1138,1259,5,2003-01-26
1920,1452,4,2004-11-24
1379,541,3,2002-09-10
1546,745,5,2005-11-15
1778,775,4,2005-04-08
3352,1338,4,2004-06-29
3516,841,5,2005-08-02
2341,1180,2,2004-09-17
1348,425,5,2004-11-19
915,1781,5,2005-11-18
2875,1936,5,2004-12-26
1051,1404,4,2005-08-09
1941,1923,2,2005-08-26
3106,1962,3,2005-10-22
574,1033,4,2004-03-11
1694,1000,4,2004-01-29
1711,1713,3,2005-09-29
1381,663,4,2005-08-14
488,1973,4,2005-10-16
887,100,3,2004-07-09
362,1608,4,2005-09-23
190,68,3,2004-11-27
2933,1826,3,2005-01-27
1577,1839,3,2005-10-13
105,803,3,2004-09-26
2780,566,2,2005-07-25
1214,551,5,2005-09-08
881,255,3,2003-02-24
1432,500,1,2003-02-13
418,1593,3,2004-10-19
2818,1310,4,2005-04-09
318,873,5,2005-11-03
2476,1194,5,2005-05-26
241,1934,3,2004-12-17
242,1294,5,2003-05-06
1986,1894,4,2005-08-19
571,1118,4,2005-09-01
2196,775,3,2005-04-07
3126,705,5,2004-12-14
1652,1,5,2005-05-23
2337,408,4,2003-01-13
54,1092,3,2004-05-28
1294,1910,4,2005-11-18
1504,1180,4,2003-12-17
945,245,3,2002-12-17
1259,1960,4,2004-11-23
2287,1202,5,2005-05-29
325,992,5,2005-07-29
1118,1799,4,2005-05-26
1051,157,1,2004-06-18
2720,1943,2,2003-10-16
3058,80,3,2005-01-10
38,1960,5,2004-11-11
1432,238,3,2005-10-17
2875,68,4,2004-12-12
1016,1943,2,2003-11-10
19,1705,5,2004-03-01
3177,464,3,2004-05-14
3208,32,4,2005-03-24
1694,1513,4,2005-08-09
2382,126,3,2005-07-13
2885,145,5,2005-08-23
770,627,4,2004-03-16
1287,1690,2,2004-02-09
3556,391,3,2005-10-04
2946,1662,5,2004-07-26
21,1345,4,2004-12-13
670,1261,2,2005-05-22
2436,1713,5,2004-10-22
2955,1960,4,2004-10-21
2843,1894,3,2005-03-16
962,365,4,2005-07-06
353,1167,4,2004-09-26
3247,273,3,2004-07-10
3239,1047,3,2005-09-08
574,1498,3,2003-08-28
2580,1222,4,2004-04-22
1868,563,5,2005-10-20
1941,530,5,2004-12-21
1332,1448,5,2005-03-29
3031,1962,2,2005-05-19
2580,479,2,2004-09-08
2922,738,3,2005-10-19
3114,736,4,2003-12-29
887,1084,3,2005-11-28
2840,698,5,2004-10-13
240,1329,4,2005-02-26
1516,1216,4,2005-08-20
3516,805,3,2004-02-12
2720,1260,2,2005-02-27
2577,1577,3,2005-10-09
2720,1284,4,2003-03-27
2895,1520,3,2005-06-19
1235,219,3,2003-12-24
1613,16,2,2005-11-15
1869,1601,4,2005-02-13
441,1825,5,2002-02-01
3438,139,3,2005-09-08
2198,582,5,2005-01-10
3058,545,3,2005-05-25
840,139,3,2005-08-25
488,41,5,2004-07-13
2306,1879,2,2005-11-03
2442,277,2,2005-02-27
3230,837,4,2000-06-30
2198,241,4,2005-10-18
1667,1768,3,2003-11-04
2495,1046,3,2005-02-05
1694,573,3,2005-01-04
1293,1934,3,2003-12-03
2506,1658,3,2003-07-05
3444,1241,1,2005-09-30
3486,1954,5,2005-04-08
3345,1392,3,2005-10-22
3389,317,2,2005-01-11
1814,1853,3,2004-12-16
1297,549,4,2004-11-22
194,1144,3,2002-12-24
1635,674,1,2004-06-25
2295,1531,5,2005-01-31
979,497,5,2005-10-17
1227,1477,1,2004-01-16
3503,1577,4,2005-11-04
3109,939,3,2005-07-07
2346,600,3,2004-06-02
384,730,2,2005-07-06
2795,416,4,2005-03-22
887,1321,4,2004-07-02
977,1500,3,2005-06-08
752,1822,3,2002-02-20
1019,1981,3,2003-09-17
2019,1830,3,2005-10-09
3020,1960,4,2004-12-10
3454,362,1,2005-04-12
1712,998,3,2005-08-24
3062,139,4,2005-11-09
1513,576,3,2004-10-05
1652,1341,3,2003-09-09
642,279,5,2005-01-13
1105,1259,4,2003-01-27
426,1705,5,2005-09-22
1652,1318,4,2004-10-15
2720,1864,3,2005-09-19
962,1086,3,2005-09-25
981,1672,4,2005-10-18
3558,1894,4,2005-07-19
2750,388,3,2005-06-30
845,1178,4,2004-10-13
1165,1267,3,2004-11-16
1183,510,3,2005-11-24
956,1822,3,2002-03-16
2596,492,2,2003-09-05
2313,1500,4,2005-06-10
195,1686,4,2005-06-27
2875,1395,2,2005-05-12
1432,846,5,2005-10-20
3462,1907,5,2004-04-14
1448,0,3,2005-03-18
962,1712,4,2005-10-28
2796,415,4,2005-06-23
1701,1228,5,2005-08-05
2646,600,3,2005-03-01
30,1736,3,2005-05-13
2104,1672,4,2003-11-03
2602,1916,2,2005-10-04
1128,803,3,2004-09-21
3453,822,3,2004-12-10
1941,1882,5,2005-04-06
602,1686,3,2005-06-27
1659,1046,5,2005-09-21
3313,1795,2,2005-01-01
317,664,3,2004-04-14
2840,674,3,2005-01-05
2164,1151,2,2002-10-22
3182,698,5,2002-08-30
145,1869,4,2005-01-29
1387,978,2,2005-06-13
21,769,3,2004-10-27
584,54,2,2004-05-17
2695,1183,3,2005-01-01
754,783,3,2005-09-09
3126,1133,5,2005-01-06
3247,632,2,2005-05-10
2517,858,3,2005-10-03
133,972,5,2005-10-13
1051,299,5,2005-07-02
2977,659,2,2004-10-02
3550,388,4,2005-07-18
1872,1046,5,2005-02-08
752,1315,5,2004-03-08
1187,1917,2,2003-10-24
977,657,3,2004-11-18
2946,478,2,2002-01-17
2818,1786,4,2004-03-27
80,1215,2,2005-06-20
362,1884,1,2004-09-30
2604,44,5,2005-08-24
2875,1882,2,2005-08-16
566,245,4,2005-04-26
1364,1940,5,2005-09-06
3361,1976,4,2004-02-12
807,979,4,2005-03-07
1979,1174,4,2003-06-28
3454,1928,4,2005-08-30
1248,1,4,2005-05-23
2646,108,4,2005-03-03
2893,1352,5,2003-11-03
1041,1273,4,2005-06-28
384,882,3,2005-09-13
2379,576,1,2005-10-24
3450,151,1,2005-04-27
3516,1620,4,2005-03-25
3454,736,4,2003-06-10
977,1740,5,2005-09-16
916,219,3,2003-05-11
2198,804,5,2005-07-27
488,1490,3,2005-04-15
945,1144,4,2003-07-14
151,906,5,2005-01-28
968,1838,4,2002-11-05
3150,1046,4,2005-06-27
2306,1418,4,2005-05-11
1235,1241,2,2005-09-30
962,1374,5,2005-05-26
2977,45,3,2004-05-28
105,1915,4,2005-09-07
1743,1988,3,2005-12-21
2040,566,3,2005-08-03
2580,1811,3,2004-07-26
1842,884,3,2004-11-24
2255,1346,5,2003-06-17
928,858,4,2005-06-03
318,1200,2,2005-12-21
2337,1356,5,2005-01-21
2464,1963,4,2004-07-26
2893,1949,4,2005-01-08
2709,1152,4,2005-09-03
1833,1601,5,2004-11-04
3444,599,3,2004-01-15
887,1572,5,2005-06-02
2875,262,4,2004-12-29
1869,413,5,2005-02-19
1778,1183,5,2005-01-01
2017,1781,5,2005-11-18
3114,261,2,2003-11-15
2977,1331,4,2003-10-17
1638,460,3,2005-02-15
1016,927,4,2005-09-14
241,1942,5,2004-05-27
1730,284,4,2005-02-18
2267,1448,2,2005-03-17
2198,915,5,2005-02-24
858,804,5,2005-07-18
2667,1505,3,2005-08-24
2660,1573,3,2005-07-26
1306,1130,3,2004-06-03
1724,1988,4,2004-04-14
3403,1196,5,2004-07-10
3377,1174,2,2003-06-28
2658,241,4,2005-10-27
1423,576,3,2002-11-02
1869,1203,4,2005-03-16
1449,1411,2,2004-01-13
1559,698,5,2002-08-08
2674,744,2,2005-09-16
1672,1374,3,2005-07-31
2495,1782,3,2005-07-14
1227,1898,3,2005-04-11
1760,1705,2,2004-03-11
1131,1960,4,2003-12-08
1874,591,4,2005-04-25
3516,659,5,2004-07-05
1846,1117,5,2004-11-04
2295,522,5,2005-09-05
1504,221,5,2004-01-30
836,388,3,2005-07-19
235,918,4,2005-04-12
962,1291,4,2005-06-09
2213,1677,2,2005-03-17
2955,756,4,2005-07-24
1067,780,3,2005-06-29
1128,554,4,2004-09-14
977,1937,5,2005-08-03
2147,803,3,2005-02-09
3039,391,4,2005-08-29
1118,513,3,2004-10-14
2922,1197,4,2002-12-28
1931,61,5,2002-12-04
1734,1486,3,2003-01-08
205,163,1,2005-09-29
2671,567,4,2005-11-13
2327,142,4,2005-12-26
298,1749,4,2005-07-11
1277,533,3,2005-10-16
1840,510,4,2004-01-21
2816,1279,4,2005-03-13
1051,810,2,2004-01-10
384,1291,3,2005-06-09
1700,1213,4,2005-08-25
2476,769,4,2004-07-20
21,268,5,2005-06-14
562,663,3,2005-08-14
1869,1113,4,2005-05-31
1893,871,3,2002-05-07
1624,1946,5,2004-08-24
221,787,4,2005-03-20
1424,0,3,2004-09-27
2943,902,2,2004-08-20
2198,1418,4,2005-02-08
1432,1027,3,2005-02-16
1138,863,5,2005-12-03
3032,545,4,2005-05-22
2944,1485,4,2005-07-20
2658,625,3,2004-10-27
298,134,3,2005-03-13
2484,471,3,2005-06-22
1346,1453,4,2005-12-12
225,939,3,2005-07-07
1448,966,5,2005-04-07
819,1438,4,2004-09-03
3486,1838,4,2003-02-12
3032,203,1,2005-09-08
692,647,3,2001-03-24
881,1591,5,2004-09-15
1423,340,3,2005-05-03
977,1395,5,2005-05-12
2927,249,5,2005-12-03
3025,301,2,2005-08-01
977,1409,5,2004-09-28
1711,1705,5,2004-03-07
105,1152,4,2005-07-23
2725,318,5,2005-11-27
752,331,3,2002-04-03
458,331,5,2002-01-28
257,1177,3,2001-10-11
221,1338,4,2005-04-06
1204,429,2,2004-11-01
2263,1531,3,2004-07-04
3487,317,3,2004-09-27
1724,657,3,2004-11-17
1887,1988,5,2005-05-06
1051,1378,3,2005-09-08
2886,1315,4,2004-01-30
1432,1745,2,2005-11-25
1884,525,2,2005-02-16
1249,1426,5,2005-11-28
3430,1536,4,2005-04-15
3288,1705,3,2004-02-13
1591,1163,4,2004-11-02
1884,1395,5,2005-05-12
847,416,4,2005-09-24
2736,1391,4,2005-09-30
147,1207,4,2004-08-23
1869,1388,5,2005-02-26
2814,884,5,2005-01-25
2169,208,4,2005-08-08
1837,495,3,2005-10-05
887,39,5,2005-12-16
635,1084,2,2005-11-28
2711,1577,3,2005-10-16
1504,1857,5,2004-01-23
2484,1988,4,2005-05-23
2893,1913,3,2004-06-07
3430,1521,3,2005-07-22
241,1261,3,2005-02-19
3124,1154,4,2005-08-20
514,173,3,2004-12-28
458,1638,4,2004-02-25
962,627,5,2004-02-06
395,1910,5,2005-09-30
1596,1757,4,2004-08-12
3397,1161,4,2004-12-15
1095,331,3,2000-08-13
999,650,1,2004-05-13
3272,1407,2,2005-05-05
1165,597,3,2004-08-22
264,1443,5,2005-12-24
3554,1047,3,2005-10-13
2038,990,4,2004-12-04
3069,657,3,2005-06-05
999,1809,2,2004-02-02
814,965,3,2004-07-19
3081,1673,1,2005-05-18
3150,479,5,2005-07-20
2750,522,1,2005-09-05
800,1786,4,2005-04-13
916,871,4,2002-08-05
1387,1968,5,2005-04-05
909,1823,3,2004-03-17
2452,597,1,2002-11-18
2725,1642,5,2005-10-29
791,80,2,2005-03-14
318,630,3,2005-10-03
2636,236,4,2003-04-06
2274,1752,4,2005-04-27
2864,1151,3,2004-05-05
1780,1664,2,2003-08-04
258,499,3,2005-07-17
1660,244,4,2005-07-04
3539,380,4,2005-04-06
2602,1152,3,2005-06-15
472,314,4,2005-02-02
2895,44,5,2005-08-26
205,1458,5,2005-11-08
977,291,5,2005-07-17
3200,686,5,2005-05-06
3454,922,4,2004-01-08
73,1259,5,2003-04-22
2198,1052,4,2004-06-29
458,746,4,2003-06-25
1513,1422,3,2004-10-22
3081,1070,2,2005-03-24
1095,388,4,2005-07-19
1694,1850,4,2005-10-28
2720,432,3,2004-11-19
2553,961,3,2005-06-14
33,1998,3,2005-03-28
2274,171,3,2005-02-15
1164,1674,4,2005-09-16
1379,1662,3,2003-01-05
458,976,5,2004-03-16
2602,1140,4,2005-09-22
1187,517,2,2005-02-08
1292,1814,5,2005-08-11
2384,1573,3,2005-07-26
2684,528,4,2004-01-05
2169,781,3,2003-08-19
3386,582,1,2005-02-06
3081,1752,1,2004-10-08
2695,1822,3,2004-02-01
1227,1065,2,2004-06-29
3208,273,3,2003-03-05
3228,1531,4,2005-09-05
2050,1600,4,2005-11-01
1724,563,3,2005-10-20
701,1843,4,2005-02-14
3239,707,2,2004-01-12
1546,151,4,2005-04-03
1348,961,4,2005-05-22
2736,372,3,2005-06-07
881,1739,3,2004-01-28
133,1531,5,2004-07-04
2791,1451,2,2003-06-06
1694,1159,2,2004-12-14
1931,1463,4,2005-10-05
1727,1878,4,2005-03-26
2460,1968,4,2005-04-24
2663,53,4,2005-04-01
1741,176,5,2004-10-11
1724,1430,5,2004-04-08
2272,245,5,2005-06-14
858,587,4,2005-10-12
1915,1407,3,2005-09-24
133,1666,5,2005-09-29
2495,1822,4,2005-03-02
3058,158,2,2004-01-18
969,1445,2,2005-10-23
3430,1346,4,2003-08-22
1860,203,5,2005-10-07
1227,105,4,2005-11-25
2966,1936,5,2005-01-03
2313,1919,3,2004-05-19
3415,280,5,2005-01-19
2442,1237,5,2005-06-03
725,244,4,2004-12-26
256,822,4,2005-03-01
3058,991,2,2005-08-04
3479,1401,4,2005-12-30
3225,1063,3,2005-03-18
2586,491,4,2005-09-08
1133,909,3,2005-08-10
384,625,2,2004-01-30
80,1443,4,2005-09-24
712,1065,3,2005-04-11
2977,1265,3,2005-06-07
133,1409,5,2001-01-27
336,1809,1,2004-09-08
3516,162,5,2005-11-21
3069,1739,4,2005-06-09
3058,1190,5,2005-02-03
1504,983,4,2004-10-16
147,658,5,2004-12-02
353,45,4,2004-05-21
3345,1306,4,2002-04-02
1504,111,3,2004-08-21
2550,1594,5,2002-10-29
165,1047,3,2005-07-14
836,100,4,2004-08-09
2864,128,5,2005-06-05
2495,398,4,2005-07-23
1249,262,3,2004-12-20
945,1341,4,2003-10-13
2875,541,4,2005-07-08
1778,287,4,2005-06-09
2069,893,3,2005-03-14
3516,1558,2,2003-12-30
1546,522,3,2005-09-05
1675,1677,2,2005-03-13
1092,425,3,2005-01-23
3325,500,1,2004-04-06
962,1424,3,2005-03-19
3114,611,5,2003-10-22
642,785,3,2001-10-09
2313,246,4,2002-07-26
3430,485,5,2004-10-16
1565,746,3,2003-06-26
909,1613,1,2004-05-23
2964,738,3,2005-10-19
642,1658,5,2001-12-04
2955,370,3,2004-11-24
1286,8,4,2005-05-10
2135,335,2,2005-10-14
2169,1606,4,2004-02-04
2699,566,4,2005-09-27
1248,255,5,2004-05-11
256,93,3,2005-11-26
1915,1985,1,2003-11-06
2198,659,5,2003-12-04
273,803,5,2004-10-01
1067,244,5,2004-10-08
916,1451,4,2002-09-30
977,944,3,2004-12-04
945,489,2,2004-05-12
2998,41,3,2004-06-03
261,1117,1,2005-07-13
1546,944,3,2005-07-11
962,664,2,2004-04-14
1133,1510,4,2004-10-13
670,1713,3,2005-09-29
2221,205,2,2005-08-24
2725,918,3,2005-03-28
1675,1752,5,2004-05-30
2365,137,5,2004-04-13
2609,1775,5,2005-08-04
2639,783,2,2005-08-03
1835,796,2,2004-12-13
2877,1040,5,2005-03-07
509,484,1,2005-09-23
1944,1658,5,2003-08-13
1009,598,4,2005-12-22
2942,522,2,2005-09-05
2198,60,4,2003-06-16
1470,261,2,2002-12-10
2730,1570,5,2004-12-08
1269,1342,4,2004-08-23
2306,1570,5,2005-04-15
1504,225,5,2005-05-06
1423,1448,5,2005-03-17
2877,802,5,2005-06-16
2017,464,5,2002-04-12
1931,1819,1,2002-10-28
2213,257,4,2003-05-07
2864,1092,3,2004-01-06
915,484,1,2005-09-27
1711,567,5,2005-02-26
2863,1310,4,2004-05-03
1284,1356,5,2005-09-20
1118,1698,3,2005-10-12
1994,388,3,2005-07-19
21,1682,5,2004-10-27
1387,1172,5,2005-07-23
3430,1597,4,2004-11-11
1639,262,2,2003-04-22
2437,561,5,2005-02-01
3564,1943,4,2003-07-20
3420,793,4,2005-06-24
2671,1501,3,2002-12-18
3126,1434,5,2005-11-12
2871,1161,4,2004-03-16
190,1907,5,2004-04-14
1306,766,5,2005-07-31
3516,798,2,2004-10-29
3150,191,3,2005-01-27
2040,576,3,2005-02-06
1473,1878,3,2005-08-08
1222,803,5,2004-11-22
1944,1140,4,2004-06-21
1292,978,3,2005-06-21
1214,1659,3,2005-03-24
922,1807,2,2005-05-08
1257,1962,3,2004-08-15
110,1960,5,2004-10-21
3033,1934,4,2003-09-20
1214,1863,4,2004-10-20
372,318,3,2004-04-20
452,568,5,2005-02-10
151,776,2,2005-09-25
916,632,3,2005-05-10
1778,1839,3,2005-08-29
372,799,2,2005-05-20
2065,698,5,2003-07-14
2967,1934,3,2003-11-10
3032,1946,4,2004-08-31
1227,1363,3,2005-07-30
458,1941,2,2004-10-13
2213,273,3,2003-10-06
2646,927,1,2005-09-15
2205,1422,2,2005-01-19
1846,1214,4,2005-06-25
1118,753,4,2002-06-29
1650,1820,3,2001-07-18
3557,927,3,2005-09-14
1467,589,1,2005-07-28
3390,1492,4,2005-11-07
2495,776,5,2005-09-25
488,775,2,2005-04-06
1717,1448,3,2005-03-17
3383,1910,4,2005-09-30
1037,418,3,2003-09-25
2685,1974,4,2003-10-28
1105,566,1,2005-07-25
2350,244,2,2002-09-10
1869,737,3,2005-11-07
2646,768,4,2005-05-03
2874,1140,5,2004-02-10
2671,1641,3,2005-02-11
2824,372,3,2005-06-24
3310,1512,4,2005-01-24
1009,200,5,2005-08-16
258,1047,4,2005-02-14
566,1960,5,2004-10-21
1931,944,4,2005-07-08
1593,1838,4,2005-11-27
242,1409,5,2005-05-11
3302,135,1,2005-11-15
2007,1194,3,2004-11-23
1495,87,4,2004-08-16
2787,1838,5,2001-09-09
887,1894,5,2005-03-04
788,271,1,2003-12-16
3415,1825,5,2002-02-01
147,1334,3,2004-01-28
3380,1909,5,2003-12-28
2893,1934,3,2005-12-23
2814,1934,4,2003-09-20
2028,1799,5,2005-07-20
3413,1372,4,2003-12-19
1306,1739,2,2004-01-28
1869,1929,4,2005-02-08
2671,485,4,2005-02-20
3126,1946,5,2004-11-09
3083,1867,4,2004-04-14
2360,1820,4,2003-06-23
642,1825,3,2002-02-01
1379,263,3,2005-06-03
719,632,2,2005-07-31
945,1301,4,2005-05-02
1851,108,3,2005-02-02
1927,1853,2,2004-12-16
1339,406,5,2004-05-05
242,1977,4,2004-08-03
3484,1573,4,2005-01-10
3354,1946,4,2004-12-13
1504,173,3,2004-03-20
2956,970,5,2005-12-11
2636,652,4,2003-04-23
2866,244,4,2004-12-26
383,1638,2,2004-03-13
2497,616,5,2004-12-31
915,638,3,2005-10-05
307,922,3,2003-07-15
1379,1586,4,2005-08-19
1618,1736,5,2005-11-19
2909,1750,3,2005-11-26
3336,1960,4,2004-12-29
721,111,3,2004-12-06
1974,331,3,2002-01-31
3094,1140,5,2003-06-17
426,1267,4,2005-11-04
2518,1047,5,2004-12-21
1118,1958,5,2005-06-27
1387,1662,3,2004-07-06
1041,566,1,2005-07-26
3148,657,4,2004-11-17
2745,508,5,2005-10-28
2225,1790,3,2005-04-26
1948,1924,2,2004-03-31
577,1820,4,2000-03-21
2550,1,4,2005-05-23
3557,1583,4,2003-07-05
2457,367,1,2005-03-11
1931,44,5,2005-07-25
86,28,3,2005-02-11
384,1631,2,2004-04-14
1868,666,4,2005-11-01
426,886,1,2005-10-15
2578,1111,5,2003-03-27
19,510,4,2003-03-25
3148,1942,5,2004-03-08
1606,1680,4,2005-02-01
60,699,3,2005-07-06
782,1782,4,2005-02-15
2028,1954,5,2005-08-19
3300,1960,4,2004-10-21
1346,1920,4,2004-10-26
1734,1783,5,2005-09-07
819,122,3,2004-02-09
1317,1894,4,2005-01-08
242,1177,3,2001-10-18
2495,1707,5,2005-11-15
3208,1536,2,2005-03-15
1846,1324,5,2005-10-19
881,1422,4,2004-04-16
3114,1923,5,2005-08-26
788,1033,4,2004-09-14
3032,630,2,2005-09-17
2674,394,4,2005-02-06
3058,1902,2,2005-06-10
1263,416,3,2005-04-02
1049,775,2,2005-04-13
1652,1183,4,2005-03-03
916,1690,3,2004-02-09
458,1436,5,2005-08-12
1941,1500,4,2005-06-10
2964,1979,3,2004-12-04
2667,1149,3,2005-06-10
5,579,5,2005-06-30
1261,902,5,2005-03-04
1933,1743,3,2004-09-09
1401,460,4,2004-09-13
1297,662,4,2001-08-13
556,1827,4,2003-05-20
3507,893,4,2005-03-18
79,244,4,2005-03-22
1223,1894,3,2005-07-19
1694,1384,4,2002-04-14
2345,1167,3,2005-11-02
1425,979,4,2004-05-17
1652,1152,5,2005-06-16
915,1313,3,2005-06-07
417,1063,2,2005-03-18
577,244,5,2004-11-22
1187,675,4,2004-02-27
2436,1092,4,2004-10-12
2663,522,2,2005-09-06
2102,1998,2,2005-02-06
836,1686,3,2005-08-01
3126,1502,5,2005-04-04
3345,709,3,2003-09-02
203,302,5,2005-01-05
2460,370,3,2003-11-19
883,122,3,2002-04-21
1884,1900,2,2005-10-11
1057,1673,3,2005-01-07
3415,127,5,2005-06-16
383,1346,5,2003-07-22
916,1014,2,2004-07-05
3187,812,2,2004-01-09
2602,270,5,2005-07-05
3126,755,5,2005-07-11
1884,582,2,2005-02-06
2040,1584,5,2005-08-14
1884,1427,4,2004-08-16
2811,139,3,2005-09-28
3084,1117,1,2005-01-20
384,1857,2,2004-09-08
796,1427,4,2003-02-27
712,45,3,2005-06-08
2195,87,4,2004-07-11
1424,1705,2,2004-02-13
3058,1352,3,2004-08-17
1346,1782,3,2005-02-15
1096,1456,4,2004-04-13
3126,1714,3,2005-09-01
1314,817,4,2005-08-26
386,1817,5,2004-05-03
2102,1677,3,2005-04-27
3272,1027,3,2005-02-12
2646,336,3,2005-06-22
1701,89,5,2005-07-28
1683,510,3,2004-08-30
3413,80,4,2005-06-27
183,1518,4,2005-06-16
1101,482,2,2004-12-19
2922,1081,4,2003-07-21
2875,173,3,2004-11-16
1846,1739,4,2004-11-05
2198,268,4,2005-06-14
610,605,3,2005-01-19
1483,1954,2,2005-02-03
1724,1981,4,2003-11-12
80,1743,2,2004-07-08
2800,215,2,2005-07-25
3420,285,3,2005-09-01
851,433,4,2005-02-04
1464,984,5,2002-11-03
977,1915,4,2005-09-07
1167,1321,3,2004-07-07
2038,1887,4,2004-08-02
1423,1283,4,2004-10-13
3237,1325,5,2005-06-30
2198,1346,5,2001-12-08
3420,1184,2,2005-07-25
1971,1354,2,2003-10-06
2893,837,3,2004-09-03
